Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
OSPREY,1466,,0.21904,279.84,53,0.296,500,200,200,14.695943,Tubing Pressure,1291.739676
OSPREY,1467,,0.22611,261.99,72,0.293,500,120,120,14.695943,Tubing Pressure,1106.698081
OSPREY,1468,,0.21801,221.09,55,0.289,500,120,120,14.695943,Tubing Pressure,1030.264373
OSPREY,1469,,0.15986,216.23,57,0.29,490,100,100,14.695943,Tubing Pressure,1027.313743
OSPREY,1470,,0.09286,82.51,15,0.299,440,100,100,14.695943,Tubing Pressure,1134.057773
OSPREY,1471,,0.05223,0,6,0.296,430,100,100,14.695943,Tubing Pressure,349.3208349
OSPREY,1472,,0.05164,12.35,0,0.293,440,120,120,14.695943,Tubing Pressure,604.0623091
OSPREY,1473,,0.05856,56.67,0,0.285,590,200,200,14.695943,Tubing Pressure,1306.256439
OSPREY,1474,,0.05962,58.33,0,0.307,580,180,180,14.695943,Tubing Pressure,1227.365185
OSPREY,1475,,0.35634,120,0,0.319,510,120,120,14.695943,Tubing Pressure,694.3713524
OSPREY,1476,,0.03189,155.9,42,0.268,520,220,220,14.695943,Tubing Pressure,1531.687593
OSPREY,1477,,0.02419,233.12,23,0.297,530,170,170,14.695943,Tubing Pressure,1307.136811
OSPREY,1478,,0.09104,255.85,23,0.295,520,160,160,14.695943,Tubing Pressure,1231.267425
OSPREY,1479,,0.09566,247.36,30,0.294,520,200,200,14.695943,Tubing Pressure,1334.552498
OSPREY,1480,,0.09422,233.91,18,0.322,520,180,180,14.695943,Tubing Pressure,1187.639721
OSPREY,1481,,0.0989,207.48,28,0.286,510,100,100,14.695943,Tubing Pressure,1003.208521
OSPREY,1482,,0.07861,161.03,22,0.269,520,100,100,14.695943,Tubing Pressure,978.7378501
OSPREY,1483,,0.0989,429.37,33,0.296,530,120,120,14.695943,Tubing Pressure,1395.489527
OSPREY,1484,,0.09103,222.99,37,0.296,540,100,100,14.695943,Tubing Pressure,1051.594724
OSPREY,1485,,0.09185,168.95,29,0.293,510,180,180,14.695943,Tubing Pressure,1169.678813
OSPREY,1486,,0.07698,179.79,28,0.282,535,130,130,14.695943,Tubing Pressure,1072.646064
OSPREY,1487,,0.09651,211.67,28,0.288,540,180,180,14.695943,Tubing Pressure,1220.322205
OSPREY,1488,,0.10658,273.12,45,0.318,520,150,150,14.695943,Tubing Pressure,1242.569253
OSPREY,1489,,0.07888,96.03,15,0.305,500,100,100,14.695943,Tubing Pressure,1099.002503
OSPREY,1490,,0.0769,183.33,27,0.323,520,150,150,14.695943,Tubing Pressure,1071.450362
OSPREY,1491,,0.0961,190.1,25,0.328,530,120,120,14.695943,Tubing Pressure,978.3132871
OSPREY,1492,,0.13571,288.36,34,0.328,540,140,140,14.695943,Tubing Pressure,1161.552468
OSPREY,1493,,0.0837,121.67,30,0.324,510,130,130,14.695943,Tubing Pressure,1022.186674
OSPREY,1494,,0.08487,131.83,17,0.319,520,120,120,14.695943,Tubing Pressure,972.0011181
OSPREY,1495,,0.12188,295.06,52,0.328,540,100,100,14.695943,Tubing Pressure,1123.207777
OSPREY,1496,,0.16575,262.6,50,0.328,520,110,110,14.695943,Tubing Pressure,1056.516706
OSPREY,1497,,0.06902,92.24,0,0.323,480,100,100,14.695943,Tubing Pressure,1103.641375
OSPREY,1498,,0.06203,105,17,0.324,500,120,120,14.695943,Tubing Pressure,1104.74679
OSPREY,1499,,0.0826,222.37,36,0.327,530,160,160,14.695943,Tubing Pressure,1180.645887
OSPREY,1500,,0.09509,253.25,22,0.33,510,160,160,14.695943,Tubing Pressure,1172.695181
OSPREY,1501,,0.07269,211.82,16,0.319,540,130,130,14.695943,Tubing Pressure,1045.418014
OSPREY,1502,,0.157,267.21,70,0.327,540,140,140,14.695943,Tubing Pressure,1195.445249
OSPREY,1503,,0.18914,293.64,72,0.329,540,160,160,14.695943,Tubing Pressure,1248.087626
OSPREY,1504,,0.23576,280.48,53,0.329,550,120,120,14.695943,Tubing Pressure,1050.092065
OSPREY,1505,,0.21139,240.36,65,0.329,540,120,120,14.695943,Tubing Pressure,1048.590291
OSPREY,1506,,0.21202,235,65,0.317,545,160,160,14.695943,Tubing Pressure,1151.176943
OSPREY,1507,,0.19348,194.07,52,0.331,540,160,160,14.695943,Tubing Pressure,1072.426343
OSPREY,1508,,0.18415,190.29,53,0.334,540,120,120,14.695943,Tubing Pressure,978.699937
OSPREY,1509,,0.18757,207.67,45,0.332,530,140,140,14.695943,Tubing Pressure,1028.677429
OSPREY,1510,,0.15023,171.67,48,0.331,535,170,170,14.695943,Tubing Pressure,1089.210952
OSPREY,1511,,0.03106,27.81,20,0.221,870,900,900,14.695943,Tubing Pressure,2962.154913
OSPREY,1512,,0.11777,158.33,20,0.298,500,120,120,14.695943,Tubing Pressure,937.7766606
OSPREY,1513,,0.04058,6.67,7,0.323,500,120,120,14.695943,Tubing Pressure,660.0753937
OSPREY,1514,,0.04522,0.02,0,0.271,450,100,100,14.695943,Tubing Pressure,133.8769374
OSPREY,1515,,0.05023,25.42,0,0.274,500,100,100,14.695943,Tubing Pressure,773.9863346
OSPREY,1516,,0.05813,150,13,0.37,520,120,120,14.695943,Tubing Pressure,904.8539325
OSPREY,1517,,0.05417,153.33,12,0.379,520,140,140,14.695943,Tubing Pressure,953.2621593
OSPREY,1518,,0.01468,18.97,5,0.081,490,100,100,14.695943,Tubing Pressure,1435.961541
OSPREY,1519,,0.01221,6.67,0,0.011,0,0,0,14.695943,Tubing Pressure,
OSPREY,1520,,0,0,0,0,0,0,0,14.695943,Tubing Pressure,
OSPREY,1521,,0,0,0,0,0,0,0,14.695943,Tubing Pressure,
OSPREY,1522,,0,3.33,127,0,30,50,50,14.695943,Tubing Pressure,3451.070753
OSPREY,1523,,0.02366,145,88,0,60,300,300,14.695943,Tubing Pressure,3077.667886
OSPREY,1524,,0.02097,103.33,38,0,60,180,180,14.695943,Tubing Pressure,2862.618682
OSPREY,1525,,0.02442,124.35,62,0,60,220,220,14.695943,Tubing Pressure,2953.306745
OSPREY,1526,,0.06683,60.7,123,0,65,170,170,14.695943,Tubing Pressure,2969.488217
OSPREY,1527,,3.00E-05,10,176,0,60,200,200,14.695943,Tubing Pressure,3569.942856
OSPREY,1528,,0,0,200,0,60,200,200,14.695943,Tubing Pressure,3632.576327
OSPREY,1529,,0,3.33,265,0,60,200,200,14.695943,Tubing Pressure,3618.8918
OSPREY,1530,,0,0,269,0,60,220,220,14.695943,Tubing Pressure,3653.691119
OSPREY,1531,,0,0,0,0,70,70,70,14.695943,Tubing Pressure,88.69712019
OSPREY,1532,,0,0,0,0,60,60,60,14.695943,Tubing Pressure,75.98100146
OSPREY,1533,,0,0,0,0,60,60,60,14.695943,Tubing Pressure,75.98100146
OSPREY,1534,,0,0,0,0,65,65,65,14.695943,Tubing Pressure,82.33713013
OSPREY,1535,,0,40.6,25,0,70,70,70,14.695943,Tubing Pressure,2870.742823
OSPREY,1536,,0,0,170,0,150,125,125,14.695943,Tubing Pressure,3556.483658
OSPREY,1537,,0,0,288,0,120,160,160,14.695943,Tubing Pressure,3593.368911
OSPREY,1538,,0,0,320,0,150,160,160,14.695943,Tubing Pressure,3593.887769
OSPREY,1539,,0,0,377,0,150,170,170,14.695943,Tubing Pressure,3605.019391
OSPREY,1540,,0,0,348,0,150,170,170,14.695943,Tubing Pressure,3604.478575
OSPREY,1541,,0,3.33,303,0,150,160,160,14.695943,Tubing Pressure,3580.933507
OSPREY,1542,,0,0,348,0,120,150,150,14.695943,Tubing Pressure,3584.275353
OSPREY,1543,,0,0,162,0,100,140,140,14.695943,Tubing Pressure,3571.555404
OSPREY,1544,,0,0,270,0,100,120,120,14.695943,Tubing Pressure,3552.689299
OSPREY,1545,,0,0,263,0,120,240,240,14.695943,Tubing Pressure,3673.806682
OSPREY,1546,,0,0,262,0,130,150,150,14.695943,Tubing Pressure,3582.877732
OSPREY,1547,,0,0,331,0,100,200,200,14.695943,Tubing Pressure,3634.482402
OSPREY,1548,,0,0,216,0,40,160,160,14.695943,Tubing Pressure,3592.362282
OSPREY,1549,,0,0,298,0,40,150,150,14.695943,Tubing Pressure,3583.424742
OSPREY,1550,,0,0,358,0,20,160,160,14.695943,Tubing Pressure,3594.559568
OSPREY,1551,,0,0,245,0,20,150,150,14.695943,Tubing Pressure,3582.638835
OSPREY,1552,,0,0,253,0,20,150,150,14.695943,Tubing Pressure,3582.749691
OSPREY,1553,,0,0,328,0,60,150,150,14.695943,Tubing Pressure,3583.922571
OSPREY,1554,,0,0,285,0,60,150,150,14.695943,Tubing Pressure,3583.22082
OSPREY,1555,,0,0,387,0,60,160,160,14.695943,Tubing Pressure,3595.112302
OSPREY,1556,,0,0,285,0,60,180,180,14.695943,Tubing Pressure,3613.525775
OSPREY,1557,,0.01238,58.33,220,0,65,150,150,14.695943,Tubing Pressure,3321.813539
OSPREY,1558,,0,15,348,0,60,150,150,14.695943,Tubing Pressure,3536.726522
OSPREY,1559,,0.01328,66.67,214,0,60,14,14,14.695943,Tubing Pressure,3065.489709
OSPREY,1560,,0.0035,3.33,255,0,60,180,180,14.695943,Tubing Pressure,3579.164729
OSPREY,1561,,0.02116,86.67,292,0,60,200,200,14.695943,Tubing Pressure,3321.937863
OSPREY,1562,,0,10,259,0,60,210,210,14.695943,Tubing Pressure,3600.173138
OSPREY,1563,,0.02703,96.94,262,0,60,200,200,14.695943,Tubing Pressure,3256.542802
OSPREY,1564,,0.00352,40,242,0,60,250,250,14.695943,Tubing Pressure,3521.517094
OSPREY,1565,,0.02408,77.87,266,0,60,260,260,14.695943,Tubing Pressure,3387.112908
OSPREY,1566,,0.0259,61.67,136,0,65,270,270,14.695943,Tubing Pressure,3324.932951
OSPREY,1567,,0.02899,96.67,210,0,65,280,280,14.695943,Tubing Pressure,3319.658353
OSPREY,1568,,0.02963,108.33,169,0,65,290,290,14.695943,Tubing Pressure,3264.375726
OSPREY,1569,,0.03169,98.33,176,0,100,300,300,14.695943,Tubing Pressure,3298.58953
OSPREY,1570,,0.02747,108.17,118,0,100,270,270,14.695943,Tubing Pressure,3168.322559
OSPREY,1571,,0.03857,106.67,131,0,65,280,280,14.695943,Tubing Pressure,3180.228965
OSPREY,1572,,0.03945,121.2,161,0,60,270,270,14.695943,Tubing Pressure,3177.981932
OSPREY,1573,,0.03777,138.33,157,0,60,270,270,14.695943,Tubing Pressure,3150.668328
OSPREY,1574,,0.04657,136.67,128,0,60,260,260,14.695943,Tubing Pressure,3072.88809
OSPREY,1575,,0.04417,113.92,107,0,60,260,260,14.695943,Tubing Pressure,3085.179207
OSPREY,1576,,0.05458,140,125,0,60,260,260,14.695943,Tubing Pressure,3035.0395
OSPREY,1577,,0.05179,145,117,0,60,260,260,14.695943,Tubing Pressure,3026.495216
OSPREY,1578,,0.05332,144.36,115,0,60,270,270,14.695943,Tubing Pressure,3032.982052
OSPREY,1579,,0.05489,145,112,0,60,270,270,14.695943,Tubing Pressure,3022.111337
OSPREY,1580,,0.05632,133.77,98,0,60,270,270,14.695943,Tubing Pressure,3007.539877
OSPREY,1581,,0.05316,161.67,97,0,60,300,300,14.695943,Tubing Pressure,3019.658743
OSPREY,1582,,0.05071,181.67,75,0,60,70,70,14.695943,Tubing Pressure,2559.365997
OSPREY,1583,,0.05366,143.33,115,0,60,80,80,14.695943,Tubing Pressure,2671.18449
OSPREY,1584,,0.05856,168.41,98,0,60,80,80,14.695943,Tubing Pressure,2581.109575
OSPREY,1585,,0.06361,181.67,95,0,60,60,60,14.695943,Tubing Pressure,2461.322608
OSPREY,1586,,0.06283,187.54,107,0,60,130,130,14.695943,Tubing Pressure,2674.362391
OSPREY,1587,,0.06086,149.36,129,0,60,160,160,14.695943,Tubing Pressure,2820.199702
OSPREY,1588,,0.06272,204.5,98,0,60,120,120,14.695943,Tubing Pressure,2626.502377
OSPREY,1589,,0.05932,188.63,87,0,60,135,135,14.695943,Tubing Pressure,2679.155473
OSPREY,1590,,0.06525,160,75,0,60,100,100,14.695943,Tubing Pressure,2569.350575
OSPREY,1591,,0.06737,128.94,88,0,60,120,120,14.695943,Tubing Pressure,2659.229163
OSPREY,1592,,0.06649,216.67,87,0,55,140,140,14.695943,Tubing Pressure,2625.635788
OSPREY,1593,,0.0654,208.52,85,0,55,100,100,14.695943,Tubing Pressure,2537.332251
OSPREY,1594,,0.05478,128.82,65,0,55,100,100,14.695943,Tubing Pressure,2661.489748
OSPREY,1595,,0.06995,193.33,83,0,65,100,100,14.695943,Tubing Pressure,2513.655433
OSPREY,1596,,0.06863,197.45,57,0,60,100,100,14.695943,Tubing Pressure,2479.069419
OSPREY,1597,,0.06992,177.1,87,0,60,110,110,14.695943,Tubing Pressure,2561.466229
OSPREY,1598,,0.06737,187,78,0,60,110,110,14.695943,Tubing Pressure,2556.995772
OSPREY,1599,,0.0688,165.59,65,0,60,200,200,14.695943,Tubing Pressure,2748.668109
OSPREY,1600,,0.06555,188.33,70,0,55,100,100,14.695943,Tubing Pressure,2528.542552
OSPREY,1601,,0.06788,192.43,77,0,55,100,100,14.695943,Tubing Pressure,2519.622441
OSPREY,1602,,0.07027,189.85,55,0,60,100,100,14.695943,Tubing Pressure,2471.947233
OSPREY,1603,,0.06764,173.33,66,0,60,110,60,14.695943,Casing Pressure,628.2179229
OSPREY,1604,,0.06902,180,70,0,60,100,60,14.695943,Casing Pressure,627.4446233
OSPREY,1605,,0.0681,176.29,83,0,60,270,60,14.695943,Casing Pressure,630.0518373
OSPREY,1606,,0.04458,135,36,0,60,300,60,14.695943,Casing Pressure,629.7826299
OSPREY,1607,,0.06107,167.54,58,0,60,300,60,14.695943,Casing Pressure,628.6355237
OSPREY,1608,,0.07863,213.45,70,0,60,300,60,14.695943,Casing Pressure,620.2410855
OSPREY,1609,,0.0771,214.85,71,0,60,300,60,14.695943,Casing Pressure,620.3554231
OSPREY,1610,,0.07441,215,70,0,60,300,60,14.695943,Casing Pressure,620.7061229
OSPREY,1611,,0.0705,189.99,75,0,60,300,60,14.695943,Casing Pressure,626.1463517
OSPREY,1612,,0.07183,232.55,87,0,70,300,70,14.695943,Casing Pressure,632.8148567
OSPREY,1613,,0.0718,196.67,68,0,60,300,60,14.695943,Casing Pressure,623.8528471
OSPREY,1614,,0.07131,203.33,82,0,60,300,60,14.695943,Casing Pressure,624.6200883
OSPREY,1615,,0.07025,211.55,62,0,60,310,60,14.695943,Casing Pressure,621.0160668
OSPREY,1616,,0.07009,216.67,82,0,65,325,65,14.695943,Casing Pressure,628.9326955
OSPREY,1617,,0.07391,215.7,78,0,60,320,60,14.695943,Casing Pressure,621.637427
OSPREY,1618,,0.07566,206.66,80,0,65,300,65,14.695943,Casing Pressure,628.9537584
OSPREY,1619,,0.07304,208.57,75,0,60,280,60,14.695943,Casing Pressure,622.5932953
OSPREY,1620,,0.07579,171.2,67,0,55,280,55,14.695943,Casing Pressure,622.5035334
OSPREY,1621,,0.07362,221.14,87,0,60,280,60,14.695943,Casing Pressure,621.8198973
OSPREY,1622,,0.093,210,73,0,60,340,60,14.695943,Casing Pressure,618.8700791
OSPREY,1623,,0.074,230.72,90,0,60,280,60,14.695943,Casing Pressure,620.5915178
OSPREY,1624,,0.072,195,73,0,50,280,50,14.695943,Casing Pressure,612.9254708
OSPREY,1625,,0.072,170.25,67,0,0,0,0,14.695943,Casing Pressure,
OSPREY,1626,,0,0.35,0,0,0,0,0,14.695943,Casing Pressure,
OSPREY,1627,,0,158.33,100,0,55,0,55,14.695943,Casing Pressure,641.0466613
OSPREY,1628,,0.06705,255,85,0,60,500,60,14.695943,Casing Pressure,619.066126
OSPREY,1629,,0.08939,323.42,75,0,140,160,140,14.695943,Casing Pressure,702.0594468
OSPREY,1630,,0.07409,266.67,118.33,0,140,160,140,14.695943,Casing Pressure,716.1956395
OSPREY,1631,,0.10106,211.78,1.67,0,160,150,160,14.695943,Casing Pressure,723.9889778
OSPREY,1632,,0.10508,218.32,73,0,60,100,60,14.695943,Casing Pressure,613.9111013
OSPREY,1633,,0.09916,217.75,85,0,70,170,70,14.695943,Casing Pressure,628.9827217
OSPREY,1634,,0.10421,230.95,80,0,70,160,70,14.695943,Casing Pressure,624.8495706
OSPREY,1635,,0.08348,209.6,73,0,80,160,80,14.695943,Casing Pressure,644.3802399
OSPREY,1636,,0.10417,196.89,78,0,65,170,65,14.695943,Casing Pressure,624.5497225
OSPREY,1637,,0.09603,213.33,78,0,65,200,65,14.695943,Casing Pressure,624.0271342
OSPREY,1638,,0.10309,205.08,67,0,60,180,60,14.695943,Casing Pressure,616.3563258
OSPREY,1639,,0.1018,158.96,63,0,60,170,60,14.695943,Casing Pressure,623.5067566
OSPREY,1640,,0.102,186,67,0,60,140,60,14.695943,Casing Pressure,619.8016638
OSPREY,1641,,0.09997,197.31,70,0,60,140,60,14.695943,Casing Pressure,618.965283
OSPREY,1642,,0.10039,167.23,59,0,60,180,60,14.695943,Casing Pressure,622.1256946
OSPREY,1643,,0.09941,163.33,58,0,65,180,65,14.695943,Casing Pressure,629.1520988
OSPREY,1644,,0.10355,177.33,52,0,65,140,65,14.695943,Casing Pressure,624.8314472
OSPREY,1645,,0.10194,191.32,67,0,65,150,65,14.695943,Casing Pressure,625.279251
OSPREY,1646,,0.1035,163.32,53,0,70,160,70,14.695943,Casing Pressure,633.2323816
OSPREY,1647,,0.10191,173.33,58,0,70,180,70,14.695943,Casing Pressure,633.1573151
OSPREY,1648,,0.10561,168.97,53,0,60,120,60,14.695943,Casing Pressure,619.1712811
OSPREY,1649,,0.10664,171.67,53,0,160,160,160,14.695943,Casing Pressure,741.9037408
OSPREY,1650,,0.1082,168.22,58,0,65,190,65,14.695943,Casing Pressure,625.5016033
OSPREY,1651,,0.10775,161.65,42,0,70,150,70,14.695943,Casing Pressure,630.0529135
OSPREY,1652,,0.10734,170.99,57,0,60,150,60,14.695943,Casing Pressure,618.9245074
OSPREY,1653,,0.10048,174.84,58,0,60,150,60,14.695943,Casing Pressure,620.8496536
OSPREY,1654,,0.10969,165,55,0,60,180,60,14.695943,Casing Pressure,618.7429144
OSPREY,1655,,0.105,159.55,50,0,70,100,70,14.695943,Casing Pressure,632.739244
OSPREY,1656,,0.10716,160,50,0,60,160,60,14.695943,Casing Pressure,619.4373568
OSPREY,1657,,0.10981,166.67,75,0,65,150,65,14.695943,Casing Pressure,627.439667
OSPREY,1658,,0.10871,182.79,45,0,60,150,60,14.695943,Casing Pressure,614.9772353
OSPREY,1659,,0.10637,163.33,50,0,60,140,60,14.695943,Casing Pressure,619.2163579
OSPREY,1660,,0.09803,136.67,45,0,60,100,60,14.695943,Casing Pressure,624.5135611
OSPREY,1661,,0.05178,113.11,21,0,70,290,70,14.695943,Casing Pressure,639.1767583
OSPREY,1662,,0.07283,173.33,35,0,60,750,60,14.695943,Casing Pressure,622.0821193
OSPREY,1663,,0.07293,127.61,32,0,50,50,50,14.695943,Casing Pressure,617.5961068
OSPREY,1664,,0,0,25,0,5,50,5,14.695943,Casing Pressure,712.8137295
